"","Zipcode","State","City","Application","Approval","Lat","Long"
"3724","47429","IN","ELLETTSVILLE",5,3,39.276356,-86.62658
"3725","47448","IN","NASHVILLE",6,3,39.180583,-86.226228
"3726","47501","IN","WASHINGTON",5,3,38.689503,-87.121505
"3727","47546","IN","JASPER",10,6,38.360357,-86.929481
"3728","47547","IN","JASPER",304,302,38.364749,-86.876173
"3729","47610","IN","CHANDLER",5,3,38.054569,-87.267847
"3730","47630","IN","NEWBURGH",10,6,38.038331,-87.283581
"3731","47660","IN","OAKLAND CITY",5,3,38.306265,-87.514796
"3732","47670","IN","PRINCETON",236,234,38.303369,-87.534003
"3733","47703","IN","EVANSVILLE",5,3,37.997128,-87.574963
"3734","47708","IN","EVANSVILLE",618,533,37.976692,-87.564842
"3735","47710","IN","EVANSVILLE",11,7,38.029714,-87.569024
"3736","47712","IN","EVANSVILLE",305,303,37.984112,-87.580057
"3737","47715","IN","EVANSVILLE",850,836,37.984202,-87.489212
"3738","47722","IN","EVANSVILLE",6,4,37.970192,-87.542014
"3739","47725","IN","EVANSVILLE",5,3,38.045237,-87.547704
"3740","47750","IN","EVANSVILLE",5,3,37.962292,-87.505512
"3741","47802","IN","TERRE HAUTE",191,185,39.357875,-87.42014
"3742","47803","IN","TERRE HAUTE",5,3,39.468961,-87.315069
"3743","47804","IN","TERRE HAUTE",10,6,39.505836,-87.342968
"3744","47807","IN","TERRE HAUTE",5,3,39.467536,-87.392019
"3745","47809","IN","TERRE HAUTE",412,410,39.470986,-87.41107
"3746","47834","IN","BRAZIL",5,3,39.387611,-87.126509
"3747","47876","IN","SAINT MARY OF THE WO",5,3,39.433602,-87.410094
"3748","47901","IN","LAFAYETTE",5,3,40.39905,-86.830286
"3749","47903","IN","LAFAYETTE",5,3,40.304402,-86.824468
"3750","47904","IN","LAFAYETTE",202,192,40.482287,-86.917273
"3751","47905","IN","LAFAYETTE",319,310,40.392686,-86.884071
"3752","47906","IN","WEST LAFAYETTE",318,308,40.467303,-86.928132
"3753","47907","IN","WEST LAFAYETTE",1048,982,40.424923,-86.916215
"3754","47933","IN","CRAWFORDSVILLE",240,236,40.042425,-86.893538
"3755","47970","IN","WEST LAFAYETTE",5,3,40.598666,-87.13607
"3756","47993","IN","WILLIAMSPORT",5,3,40.314172,-87.403882
"3757","48009","MI","BIRMINGHAM",167,156,42.534834,-83.22416
"3758","48021","MI","EASTPOINTE",11,7,42.464986,-82.944318
"3759","48025","MI","BEVERLY HILLS",5,2,42.520184,-83.264031
"3760","48025","MI","BINGHAM FARMS",1036,737,42.520184,-83.264031
"3761","48025","MI","FRANKLIN",368,361,42.520184,-83.264031
"3762","48026","MI","FRASER",5,3,42.538702,-82.949421
"3763","48034","MI","SOUTHFIELD",6087,5562,42.478495,-83.279164
"3764","48036","MI","CLINTON TOWNSHIP",10,5,42.593834,-82.913321
"3765","48038","MI","CLINTON TOWNSHIP",144,75,42.620607,-82.960775
"3766","48040","MI","MARYSVILLE",309,305,42.78269,-82.491538
"3767","48042","MI","MACOMB",5,2,42.673476,-82.916262
"3768","48043","MI","MOUNT CLEMENS",10,6,42.597984,-82.877669
"3769","48043","MI","MT CLEMENS",5,3,42.597984,-82.877669
"3770","48044","MI","MACOMB",783,775,42.644211,-82.898513
"3771","48045","MI","HARRISON TOWNSHIP",10,6,42.587734,-82.821517
"3772","48047","MI","NEW BALTIMORE",5,3,42.601469,-82.821874
"3773","48051","MI","CHESTERFIELD",5,3,42.67518,-82.809082
"3774","48054","MI","EAST CHINA",5,3,42.776889,-82.543697
"3775","48059","MI","FORT GRATIOT",5,3,43.088821,-82.490486
"3776","48060","MI","PORT HURON",21,13,42.984014,-82.467461
"3777","48061","MI","PORT HURON",5,3,42.824095,-82.66522
"3778","48064","MI","CASCO",5,3,42.767364,-82.672786
"3779","48065","MI","ROMEO",181,179,42.839951,-83.038836
"3780","48066","MI","ROSEVILLE",20,11,42.509635,-82.936069
"3781","48067","MI","ROYAL OAK",30,17,42.492485,-83.145375
"3782","48068","MI","ROYAL OAK",5,3,42.660091,-83.3863
"3783","48070","MI","SOUTHFIELD",5,3,42.481786,-83.166376
"3784","48071","MI","MADISON HEIGHTS",1463,1427,42.505292,-83.136126
"3785","48072","MI","BERKLEY",6,3,42.499235,-83.181077
"3786","48073","MI","ROYAL OAK",376,368,42.5216,-83.163477
"3787","48073","MI","SOUTHFIELD",181,179,42.5216,-83.163477
"3788","48075","MI","SOUTHFIELD",3891,3401,42.462215,-83.230578
"3789","48076","MI","SOUTHFIELD",3149,2870,42.498117,-83.205798
"3790","48080","MI","SAINT CLAIR SHORES",5,3,42.470639,-82.902194
"3791","48083","MI","TROY",26660,24153,42.555985,-83.119206
"3792","48084","MI","TROY",14054,12413,42.554751,-83.17688
"3793","48089","MI","TROY",5,3,42.474786,-82.995121
"3794","48089","MI","WARREN",25,15,42.474786,-82.995121
"3795","48091","MI","WARREN",492,479,42.470938,-83.054623
"3796","48092","MI","WARREN",344,334,42.513435,-83.056988
"3797","48093","MI","WARREN",467,457,42.514886,-83.006613
"3798","48098","MI","AUBURN HILLS",5,3,42.599883,-83.14908
"3799","48098","MI","TROY",2664,2631,42.599883,-83.14908
"3800","48099","MI","TROY",5,3,42.587643,-83.173666
"3801","48101","MI","ALLEN PARK",643,639,42.27633,-83.194425
"3802","48103","MI","ANN ARBOR",1369,1339,42.266638,-83.849042
"3803","48104","MI","ANN ARBOR",5730,5491,42.270903,-83.727826
"3804","48105","MI","ANN ARBOR",1932,1853,42.323077,-83.713891
"3805","48106","MI","ANN ARBOR",405,399,42.253502,-83.836571
"3806","48108","MI","ANN ARBOR",4832,4354,42.223305,-83.729342
"3807","48109","MI","ANN ARBOR",299,252,42.276324,-83.711228
"3808","48111","MI","BELLEVILLE",158,152,42.263968,-83.416284
"3809","48111","MI","VAN BUREN TOWNSHIP",594,590,42.263968,-83.416284
"3810","48111","MI","VAN BUREN TWP",348,346,42.263968,-83.416284
"3811","48114","MI","BRIGHTON",5,2,42.546402,-83.877776
"3812","48116","MI","BRIGHTON",30,15,42.529541,-83.776055
"3813","48118","MI","CHELSEA",10,5,42.31375,-84.013999
"3814","48120","MI","DEARBORN",158,152,42.310037,-83.177625
"3815","48121","MI","DEARBORN",5,3,42.239933,-83.150823
"3816","48124","MI","DEARBORN",157,150,42.299302,-83.242577
"3817","48125","MI","LIVONIA",5,3,42.342272,-83.298123
"3818","48126","MI","DEARBORN",3618,3477,42.271811,-83.225877
"3819","48128","MI","DEARBORN",5,2,42.31927,-83.251428
"3820","48130","MI","DEXTER",15,9,42.353887,-83.898295
"3821","48131","MI","DUNDEE",153,148,41.964903,-83.668808
"3822","48134","MI","FLAT ROCK",6,2,42.116811,-83.300439
"3823","48150","MI","LIVONIA",2668,2508,42.369351,-83.371753
"3824","48152","MI","LIVONIA",7060,6214,42.426235,-83.370682
"3825","48154","MI","LIVONIA",1810,1540,42.375986,-83.389962
"3826","48161","MI","MONROE",474,470,41.928024,-83.430682
"3827","48162","MI","MONROE",22,13,41.929341,-83.444773
"3828","48164","MI","NEW BOSTON",5,3,42.135225,-83.390422
"3829","48165","MI","NEW HUDSON",147,145,42.498145,-83.608727
"3830","48167","MI","NORTHVILLE",4533,4109,42.41729,-83.432434
"3831","48170","MI","PLYMOUTH",8739,8458,42.366737,-83.489679
"3832","48174","MI","ROMULUS",892,881,42.20284,-83.351255
"3833","48176","MI","SALINE",920,874,42.147636,-83.802375
"3834","48180","MI","TAYLOR",349,337,42.245837,-83.249067
"3835","48182","MI","TEMPERANCE",10,6,41.790497,-83.584998
"3836","48183","MI","TRENTON",10,6,42.138209,-83.217937
"3837","48184","MI","WAYNE",241,237,42.263487,-83.395975
"3838","48185","MI","WESTLAND",33,19,42.31507,-83.373093
"3839","48186","MI","WESTLAND",5,3,42.28902,-83.368582
"3840","48187","MI","CANTON",3412,2705,42.374118,-83.418143
"3841","48188","MI","CANTON",10,5,42.291734,-83.485776
"3842","48189","MI","WHITMORE LAKE",192,186,42.386914,-83.783736
"3843","48192","MI","WYANDOTTE",5,3,42.19499,-83.206572
"3844","48195","MI","SOUTHGATE",5,3,42.257801,-83.285939
"3845","48197","MI","YPSILANTI",1120,1015,42.202139,-83.620494
"3846","48198","MI","SUPERIOR TOWNSHIP",182,180,42.309687,-83.772991
"3847","48201","MI","DETROIT",1341,1278,42.239933,-83.150823
"3848","48202","MI","DETROIT",3031,2795,42.239933,-83.150823
"3849","48203","MI","DETROIT",10,6,42.239933,-83.150823
"3850","48203","MI","HIGHLAND PARK",5,3,42.239933,-83.150823
"3851","48206","MI","DETROIT",5,2,42.239933,-83.150823
"3852","48207","MI","DETROIT",157,151,42.239933,-83.150823
"3853","48208","MI","DETROIT",5,3,42.239933,-83.150823
"3854","48209","MI","DETROIT",468,461,42.239933,-83.150823
"3855","48210","MI","DETROIT",5,3,42.326937,-83.148424
"3856","48211","MI","DETROIT",553,547,42.239933,-83.150823
"3857","48212","MI","HAMTRAMCK",5,3,42.239933,-83.150823
"3858","48213","MI","DETROIT",152,147,42.239933,-83.150823
"3859","48214","MI","DETROIT",5,3,42.239933,-83.150823
"3860","48215","MI","DETROIT",10,6,42.239933,-83.150823
"3861","48216","MI","DETROIT",5,3,42.337787,-83.167925
"3862","48217","MI","DETROIT",5,3,42.273038,-83.152573
"3863","48220","MI","FERNDALE",10,6,42.460586,-83.140675
"3864","48221","MI","DETROIT",236,234,42.239933,-83.150823
"3865","48223","MI","DETROIT",187,182,42.395986,-83.275979
"3866","48226","MI","DETROIT",6231,5669,42.239933,-83.150823
"3867","48227","MI","DETROIT",10,6,42.239933,-83.150823
"3868","48228","MI","DETROIT",10,6,42.335937,-83.217127
"3869","48230","MI","DETROIT",181,179,42.239933,-83.150823
"3870","48230","MI","GROSSE POINTE",5,3,42.239933,-83.150823
"3871","48234","MI","DETROIT",152,148,42.239933,-83.150823
"3872","48235","MI","DETROIT",5,3,42.239933,-83.150823
"3873","48236","MI","DETROIT",305,303,42.239933,-83.150823
"3874","48236","MI","GROSSE POINTE",147,145,42.239933,-83.150823
"3875","48236","MI","GROSSE POINTE FARMS",76,5,42.239933,-83.150823
"3876","48236","MI","GROSSE POINTE WOODS",789,785,42.239933,-83.150823
"3877","48237","MI","OAK PARK",452,447,42.466585,-83.178177
"3878","48238","MI","DETROIT",5,3,42.239933,-83.150823
"3879","48239","MI","DEARBORN",5,3,42.392286,-83.282029
"3880","48239","MI","DETROIT",453,449,42.392286,-83.282029
"3881","48239","MI","REDFORD",427,419,42.392286,-83.282029
"3882","48240","MI","REDFORD",5,3,42.423035,-83.30358
"3883","48243","MI","DETROIT",906,842,42.239933,-83.150823
"3884","48265","MI","DETROIT",481,413,42.239933,-83.150823
"3885","48301","MI","BLOOMFIELD HILLS",5,3,42.544534,-83.279231
"3886","48302","MI","BLOOMFIELD",10,5,42.584789,-83.282116
"3887","48302","MI","BLOOMFIELD HILLS",1545,1441,42.584789,-83.282116
"3888","48304","MI","BLOOMFIELD HILLS",515,507,42.587034,-83.235931
"3889","48306","IN","MUNCIE",5,3,42.726216,-83.156629
"3890","48306","MI","ROCHESTER",10,6,42.726216,-83.156629
"3891","48307","MI","ROCHESTER",1138,914,42.659283,-83.122482
"3892","48307","MI","ROCHESTER HILLS",152,148,42.659283,-83.122482
"3893","48309","MI","ROCHESTER",1432,1403,42.662644,-83.183666
"3894","48309","MI","ROCHESTER HILLS",2468,2421,42.662644,-83.183666
"3895","48310","MI","STERLING HEIGHTS",539,482,42.564395,-83.068475
"3896","48312","MI","STERLING HEIGHTS",793,772,42.566338,-83.028532
"3897","48314","MI","STERLING HEIGHTS",695,689,42.603976,-83.036259
"3898","48315","MI","SHELBY TOWNSHIP",25,14,42.671025,-82.998811
"3899","48315","MI","SHELBY TWP",330,325,42.671025,-82.998811
"3900","48315","MI","UTICA",5,3,42.671025,-82.998811
"3901","48320","MI","BLOOMFIELD HILLS",5,3,42.611409,-83.335629
"3902","48320","MI","KEEGO HARBOR",230,127,42.611409,-83.335629
"3903","48322","MI","BLOOMFIELD",147,145,42.542715,-83.379535
"3904","48322","MI","WEST BLOOMFIELD",638,511,42.542715,-83.379535
"3905","48323","MI","WEST BLOOMFIELD",5,3,42.568292,-83.380535
"3906","48324","MI","ORCHARD LAKE",5,3,42.596093,-83.381886
"3907","48324","MI","WEST BLOOMFIELD",5,3,42.596093,-83.381886
"3908","48325","MI","WEST BLOOMFIELD",5,3,42.660091,-83.3863
"3909","48326","MI","AUBURN HILLS",15288,14936,42.673931,-83.295052
"3910","48327","MI","OAK PARK",5,3,42.644824,-83.406111
"3911","48329","MI","WATERFORD",147,145,42.68258,-83.386338
"3912","48331","MI","FARMINGTON",2098,2011,42.505138,-83.407233
"3913","48331","MI","FARMINGTON HILLLS",5,3,42.505138,-83.407233
"3914","48331","MI","FARMINGTON HILLS",6436,6107,42.505138,-83.407233
"3915","48334","MI","FARMINGTON",6315,5613,42.506468,-83.348394
"3916","48334","MI","FARMINGTON HIILS",5,3,42.506468,-83.348394
"3917","48334","MI","FARMINGTON HILLLS",5,3,42.506468,-83.348394
"3918","48334","MI","FARMINGTON HILLS",10356,9210,42.506468,-83.348394
"3919","48334","MI","FARMINGTON HILS",5,3,42.506468,-83.348394
"3920","48335","MI","FARMINGTON",12316,10954,42.461669,-83.405333
"3921","48335","MI","FARMINGTON HILLS",13646,11799,42.461669,-83.405333
"3922","48336","MI","FARMINGTON",921,873,42.465635,-83.363784
"3923","48336","MI","FARMINGTON HILLS",195,151,42.465635,-83.363784
"3924","48340","MI","PONTIAC",147,145,42.670272,-83.289036
"3925","48341","MI","PONTIAC",467,457,42.633716,-83.291471
"3926","48342","MI","PONTIAC",20,12,42.694224,-83.288516
"3927","48343","MI","CLARKSTON",5,3,42.660091,-83.3863
"3928","48346","MI","CLARKSTON",5,3,42.723851,-83.423242
"3929","48359","MI","LAKE ORION",10,6,42.723081,-83.276903
"3930","48359","MI","ORION",153,149,42.723081,-83.276903
"3931","48360","MI","LAKE ORION",735,730,42.74288,-83.272037
"3932","48362","MI","AUBURN HILLS",5,3,42.776329,-83.274778
"3933","48371","MI","OXFORD",147,145,42.772209,-83.339754
"3934","48374","MI","NOVI",280,257,42.468959,-83.522221
"3935","48375","MI","NOVI",7910,7007,42.463569,-83.46663
"3936","48376","MI","NOVI",10,6,42.470984,-83.474785
"3937","48377","MI","NOVI",5899,5838,42.49917,-83.477335
"3938","48390","MI","COMMERCE TOWNSHIP",5,2,42.558183,-83.47726
"3939","48390","MI","COMMERCE TWP",493,448,42.558183,-83.47726
"3940","48393","MI","WIXOM",6661,6030,42.520533,-83.549145
"3941","48413","MI","BAD AXE",5,3,43.79455,-82.949138
"3942","48422","MI","CROSWELL",5,3,43.252807,-82.644104
"3943","48430","MI","FENTON",10,6,42.83333,-83.763433
"3944","48439","MI","GRAND BLANC",20,11,42.9227,-83.67376
"3945","48442","MI","HOLLY",5,3,42.775922,-83.579384
"3946","48444","MI","IMLAY CITY",5,3,43.065642,-83.060893
"3947","48446","MI","LAPEER",5,3,43.121459,-83.319558
"3948","48468","MI","PORT HOPE",5,2,43.944086,-82.907943
"3949","48471","MI","SANDUSKY",5,3,43.374676,-82.858995
"3950","48502","MI","FLINT",182,180,43.015127,-83.694756
"3951","48503","MI","FLINT",10,5,43.010835,-83.69278
"3952","48504","MI","FLINT",5,3,43.020626,-83.697666
"3953","48505","MI","FLINT",181,179,43.076926,-83.690207
"3954","48507","MI","FLINT",11,6,42.982076,-83.734004
"3955","48532","MI","FLINT",523,512,43.011127,-83.803045
"3956","48601","MI","SAGINAW",1075,1009,43.41242,-83.886873
"3957","48602","MI","SAGINAW",407,400,43.42926,-84.056977
"3958","48603","MI","SAGINAW",5,3,43.460115,-84.026587
"3959","48607","MI","SAGINAW",10,6,43.431875,-83.933672
"3960","48611","MI","AUBURN",5,3,43.639444,-84.059141
"3961","48640","MI","MIDLAND",319,311,43.626132,-84.33803
"3962","48642","MI","MIDLAND",5,3,43.68698,-84.280136
"3963","48654","MI","ROSE CITY",5,3,44.334415,-84.190661
"3964","48670","MI","MIDLAND",447,445,43.637471,-84.256758
"3965","48674","MI","MIDLAND",416,413,43.612884,-84.197125
"3966","48706","MI","BAY CITY",5,3,43.608773,-83.953007
"3967","48710","MI","UNIVERSITY CENTER",5,3,43.556574,-83.994328
"3968","48722","MI","BRIDGEPORT",10,6,43.343016,-83.832323
"3969","48730","MI","EAST TAWAS",5,3,44.349592,-83.562942
"3970","48787","MI","FRANKENMUTH",5,3,43.334958,-83.749418
"3971","48823","MI","EAST LANSING",26,13,42.737334,-84.503527
"3972","48824","MI","EAST LANSING",853,846,42.728334,-84.488226
"3973","48826","MI","DETROIT",5,3,42.599184,-84.371973
"3974","48827","MI","EATON RAPIDS",10,6,42.590246,-84.797012
"3975","48837","MI","GRAND LEDGE",521,516,42.700035,-84.766787
"3976","48838","MI","GREENVILLE",15,8,43.282538,-85.077695
"3977","48840","MI","HASLETT",5,3,42.750324,-84.378655
"3978","48842","MI","PONTIAC",5,2,42.639785,-84.506522
"3979","48843","MI","HOWELL",10,5,42.630687,-83.910266
"3980","48854","MI","MASON",519,517,42.574335,-84.460273
"3981","48859","MI","MOUNT PLEASANT",955,952,43.564736,-84.847297
"3982","48864","MI","OKEMOS",1331,1232,42.719534,-84.425136
"3983","48865","MI","OKEMOS",5,3,43.078789,-85.102387
"3984","48867","MI","OWOSSO",5,3,42.982578,-84.184937
"3985","48880","MI","SAINT LOUIS",6,3,43.324772,-84.603002
"3986","48895","MI","WILLIAMSTON",181,179,42.680434,-84.271215
"3987","48906","MI","LANSING",20,12,42.755284,-84.562979
"3988","48910","MI","LANSING",319,310,42.703435,-84.518543
"3989","48911","MI","LANSING",443,438,42.680335,-84.543494
"3990","48912","MI","LANSING",197,188,42.740054,-84.524939
"3991","48913","MI","LANSING",5,3,42.599184,-84.371973
"3992","48917","MI","LANSING",10,6,42.722414,-84.652032
"3993","48933","MI","LANSING",10,6,42.731384,-84.553698
"3994","49001","MI","KALAMAZOO",400,396,42.261596,-85.510095
"3995","49002","MI","KALAMAZOO",181,179,42.193793,-85.563901
"3996","49002","MI","PORTAGE",327,271,42.193793,-85.563901
"3997","49005","MI","KALAMAZOO",304,302,42.323045,-85.493232
"3998","49007","MI","KALAMAZOO",593,581,42.242774,-85.560265
"3999","49008","MI","KALAMAZOO",1146,1136,42.263007,-85.618046
"4000","49010","MI","ALLEGAN",729,722,42.539295,-85.894873
"4001","49013","MI","BANGOR",181,179,42.312771,-86.096133
"4002","49015","MI","BATTLE CREEK",5,3,42.219313,-85.229238
"4003","49016","MI","BATTLE CREEK",759,753,42.246402,-85.004511
"4004","49017","MI","BATTLE CREEK",5,3,42.367389,-85.194996
"4005","49022","MI","BENTON HARBOR",623,516,42.14338,-86.348568
"4006","49024","MI","PORTAGE",5,3,42.197442,-85.619352
"4007","49028","MI","BRONSON",5,3,41.880399,-85.162804
"4008","49034","MI","SOUTHFIELD",11,6,42.226193,-85.363194
"4009","49036","MI","COLDWATER",152,148,41.905358,-85.058716
"4010","49047","MI","DOWAGIAC",5,2,41.961597,-86.019304
"4011","49056","MI","GRAND JUNCTION",5,3,42.367516,-86.07133
"4012","49058","MI","HASTINGS",5,2,42.639121,-85.28988
"4013","49068","MI","MARSHALL",16,10,42.265016,-84.948946
"4014","49071","MI","MATTAWAN",5,3,42.244501,-85.805041
"4015","49085","MI","SAINT JOSEPH",182,180,41.977412,-86.533144
"4016","49085","MI","ST JOSEPH",5,3,41.977412,-86.533144
"4017","49087","MI","SCHOOLCRAFT",5,3,42.135078,-85.656846
"4018","49090","MI","SOUTH HAVEN",5,3,42.363778,-86.138952
"4019","49091","MI","STURGIS",5,3,41.842913,-85.478265
"4020","49093","MI","THREE RIVERS",298,295,41.928972,-85.538215
"4021","49104","MI","BERRIEN SPRINGS",475,472,42.001551,-86.715294
"4022","49201","MI","JACKSON",1183,1131,42.248979,-84.421104
"4023","49202","MI","JACKSON",1282,1270,42.275635,-84.398207
"4024","49204","MI","JACKSON",5,3,42.252847,-84.213755
"4025","49221","MI","ADRIAN",15,8,41.889943,-84.065892
"4026","49236","MI","CLINTON",5,3,42.061881,-83.957586
"4027","49240","MI","GRASS LAKE",749,745,42.258533,-84.344285
"4028","49250","MI","JONESVILLE",5,3,41.898745,-84.585577
"4029","49252","MI","LITCHFIELD",5,3,42.029101,-84.619228
"4030","49265","MI","ONSTED",5,3,42.007537,-84.182082
"4031","49269","MI","PARMA",5,3,42.257902,-84.580681
"4032","49283","MI","SPRING ARBOR",245,182,42.272863,-84.605612
"4033","49307","MI","BIG RAPIDS",324,322,43.683493,-85.3518
"4034","49316","MI","CALEDONIA",10,6,42.81868,-85.524437
"4035","49319","MI","CEDAR SPRINGS",5,3,43.175953,-85.514105
"4036","49331","MI","LOWELL",5,3,42.969378,-85.384134
"4037","49341","MI","ROCKFORD",147,145,43.132429,-85.551631
"4038","49351","MI","ROCKFORD",329,325,43.031413,-85.550267
"4039","49355","MI","ADA",91,83,43.031413,-85.550267
"4040","49401","MI","ALLENDALE",613,611,42.979522,-85.93927
"4041","49412","MI","FREMONT",10,6,43.513456,-85.9132
"4042","49417","MI","GRAND HAVEN",16,9,43.008786,-86.129031
"4043","49418","MI","GRANDVILLE",395,393,42.882726,-85.753056
"4044","49423","MI","HOLLAND",23,14,42.812579,-86.037218
"4045","49424","MI","HOLLAND",15,9,42.924578,-86.121901
"4046","49426","MI","HUDSONVILLE",10,6,42.861575,-85.935917
"4047","49428","MI","JENISON",5,2,42.918544,-85.842586
"4048","49441","MI","MUSKEGON",5,3,43.245871,-86.264015
"4049","49444","MI","NORTON SHORE",5,3,43.245821,-86.185694
"4050","49455","MI","SHELBY",5,3,43.638343,-86.349283
"4051","49456","MI","SPRING LAKE",5,3,43.076609,-86.19538
"4052","49464","MI","ZEELAND",181,179,42.869816,-85.969722
"4053","49501","MI","GRAND RAPIDS",11,7,42.984226,-85.629101
"4054","49503","MI","GRAND RAPIDS",618,564,42.956176,-85.660693
"4055","49504","MI","GRAND RAPIDS",2027,2008,42.973687,-85.726496
"4056","49505","MI","GRAND RAPIDS",1175,1035,43.017776,-85.611596
"4057","49506","MI","GRAND RAPIDS",5,3,42.943577,-85.577113
"4058","49507","MI","GRAND RAPIDS",5,3,42.930777,-85.656978
"4059","49508","MI","GRAND RAPIDS",452,448,42.889378,-85.621876
"4060","49509","MI","GRAND RAPIDS",5,3,42.899917,-85.710077
"4061","49509","MI","WYOMING",577,571,42.899917,-85.710077
"4062","49512","MI","GRAND RAPIDS",30,18,42.880192,-85.535214
"4063","49512","MI","KENTWOOD",15,8,42.880192,-85.535214
"4064","49518","MI","GRAND RAPIDS",5,3,43.031413,-85.550267
"4065","49525","MI","GRAND RAPIDS",176,161,43.013527,-85.602729
